sku,month,opening_units,forecast_units,scheduled_receipts,planned_receipts,closing_units,stockout_units,reorder_point,safety_stock,order_up_to,months_of_cover,weeks_of_supply,unit_cost_usd,supplier_id,lead_time_days,order_placed_units,order_deferred_units,order_arrival_month,order_value_usd,deferred_value_usd,closing_value_usd,is_stockout,division,category,subcategory
BTR-2102,2026-11,45610.0,11971.0,0.0,0.0,33639.0,0.0,24685.0,14922.0,45606.0,1.13,4.9,3.6,SUP-06,14,24474,0,2026-12,88106.4,0.0,121100.4,False,Outdoor Gardening,Soils & Media,Starting
BTR-2102,2026-12,33639.0,12505.0,0.0,24474.0,45608.0,0.0,24685.0,14922.0,45606.0,1.42,6.2,3.6,SUP-06,14,0,0,,0.0,0.0,164188.8,False,Outdoor Gardening,Soils & Media,Starting
BTR-2102,2027-01,45608.0,16329.0,0.0,0.0,29279.0,0.0,24685.0,14922.0,45606.0,0.85,3.7,3.6,SUP-06,14,43782,0,2027-02,157615.2,0.0,105404.4,False,Outdoor Gardening,Soils & Media,Starting
BTR-2102,2027-02,29279.0,27451.0,0.0,43782.0,45610.0,0.0,24685.0,14922.0,45606.0,1.29,5.6,3.6,SUP-06,14,44010,0,2027-03,158436.0,0.0,164196.0,False,Outdoor Gardening,Soils & Media,Starting
BTR-2102,2027-03,45610.0,44009.0,0.0,44010.0,45611.0,0.0,24685.0,14922.0,45606.0,1.35,5.9,3.6,SUP-06,14,49212,0,2027-04,177163.2,0.0,164199.6,False,Outdoor Gardening,Soils & Media,Starting
BTR-2102,2027-04,45611.0,49213.0,0.0,49212.0,45610.0,0.0,24685.0,14922.0,45606.0,1.53,6.6,3.6,SUP-06,14,40872,0,2027-05,147139.2,0.0,164196.0,False,Outdoor Gardening,Soils & Media,Starting
BTR-2102,2027-05,45610.0,40875.0,0.0,40872.0,45607.0,0.0,24685.0,14922.0,45606.0,1.74,7.6,3.6,SUP-06,14,31488,0,2027-06,113356.8,0.0,164185.2,False,Outdoor Gardening,Soils & Media,Starting
BTR-2102,2027-06,45607.0,31486.0,0.0,31488.0,45609.0,0.0,24685.0,14922.0,45606.0,1.94,8.4,3.6,SUP-06,14,25446,0,2027-07,91605.6,0.0,164192.4,False,Outdoor Gardening,Soils & Media,Starting
BTR-2102,2027-07,45609.0,25444.0,0.0,25446.0,45611.0,0.0,24685.0,14922.0,45606.0,2.12,9.2,3.6,SUP-06,14,21498,0,2027-08,77392.8,0.0,164199.6,False,Outdoor Gardening,Soils & Media,Starting
BTR-2102,2027-08,45611.0,21503.0,0.0,21498.0,45606.0,0.0,24685.0,14922.0,45606.0,,,3.6,SUP-06,14,0,0,,0.0,0.0,164181.6,False,Outdoor Gardening,Soils & Media,Starting
BTR-2103,2026-09,31885.0,9028.0,13440.0,0.0,36297.0,0.0,10814.0,6630.0,23365.0,2.66,11.5,8.9,SUP-07,10,0,0,,0.0,0.0,323043.3,False,Outdoor Gardening,Soils & Media,Raised Bed
BTR-2103,2026-10,36297.0,11459.0,0.0,0.0,24838.0,0.0,10814.0,6630.0,23365.0,1.79,7.8,8.9,SUP-07,10,0,0,,0.0,0.0,221058.2,False,Outdoor Gardening,Soils & Media,Raised Bed
BTR-2103,2026-11,24838.0,6464.0,0.0,0.0,18374.0,0.0,10814.0,6630.0,23365.0,1.25,5.4,8.9,SUP-07,10,0,0,,0.0,0.0,163528.6,False,Outdoor Gardening,Soils & Media,Raised Bed
BTR-2103,2026-12,18374.0,6632.0,0.0,0.0,11742.0,0.0,10814.0,6630.0,23365.0,0.75,3.2,8.9,SUP-07,10,20132,0,2027-01,179174.8,0.0,104503.8,False,Outdoor Gardening,Soils & Media,Raised Bed
BTR-2103,2027-01,11742.0,8506.0,0.0,20132.0,23368.0,0.0,10814.0,6630.0,23365.0,1.4,6.1,8.9,SUP-07,10,14044,0,2027-02,124991.6,0.0,207975.2,False,Outdoor Gardening,Soils & Media,Raised Bed
BTR-2103,2027-02,23368.0,14045.0,0.0,14044.0,23367.0,0.0,10814.0,6630.0,23365.0,1.36,5.9,8.9,SUP-07,10,22116,0,2027-03,196832.4,0.0,207966.3,False,Outdoor Gardening,Soils & Media,Raised Bed
BTR-2103,2027-03,23367.0,22115.0,0.0,22116.0,23368.0,0.0,10814.0,6630.0,23365.0,1.44,6.3,8.9,SUP-07,10,24288,0,2027-04,216163.2,0.0,207975.2,False,Outdoor Gardening,Soils & Media,Raised Bed
BTR-2103,2027-04,23368.0,24289.0,0.0,24288.0,23367.0,0.0,10814.0,6630.0,23365.0,1.65,7.2,8.9,SUP-07,10,19812,0,2027-05,176326.8,0.0,207966.3,False,Outdoor Gardening,Soils & Media,Raised Bed
BTR-2103,2027-05,23367.0,19814.0,0.0,19812.0,23365.0,0.0,10814.0,6630.0,23365.0,1.91,8.3,8.9,SUP-07,10,14992,0,2027-06,133428.8,0.0,207948.5,False,Outdoor Gardening,Soils & Media,Raised Bed
BTR-2103,2027-06,23365.0,14991.0,0.0,14992.0,23366.0,0.0,10814.0,6630.0,23365.0,2.15,9.3,8.9,SUP-07,10,0,0,,0.0,0.0,207957.4,False,Outdoor Gardening,Soils & Media,Raised Bed
BTR-2103,2027-07,23366.0,11898.0,0.0,0.0,11468.0,0.0,10814.0,6630.0,23365.0,1.16,5.0,8.9,SUP-07,10,21776,0,2027-08,193806.4,0.0,102065.2,False,Outdoor Gardening,Soils & Media,Raised Bed
BTR-2103,2027-08,11468.0,9876.0,0.0,21776.0,23368.0,0.0,10814.0,6630.0,23365.0,,,8.9,SUP-07,10,0,0,,0.0,0.0,207975.2,False,Outdoor Gardening,Soils & Media,Raised Bed
BTR-2104,2026-09,24164.0,5508.0,8963.0,0.0,27619.0,0.0,6688.0,4064.0,14559.0,3.35,14.5,3.1,SUP-07,10,0,0,,0.0,0.0,85618.9,False,Outdoor Gardening,Soils & Media,Amendments
BTR-2104,2026-10,27619.0,6982.0,0.0,0.0,20637.0,0.0,6688.0,4064.0,14559.0,2.46,10.7,3.1,SUP-07,10,0,0,,0.0,0.0,63974.7,False,Outdoor Gardening,Soils & Media,Amendments
BTR-2104,2026-11,20637.0,3933.0,0.0,0.0,16704.0,0.0,6688.0,4064.0,14559.0,1.88,8.1,3.1,SUP-07,10,0,0,,0.0,0.0,51782.4,False,Outdoor Gardening,Soils & Media,Amendments
BTR-2104,2026-12,16704.0,4031.0,0.0,0.0,12673.0,0.0,6688.0,4064.0,14559.0,1.34,5.8,3.1,SUP-07,10,0,0,,0.0,0.0,39286.3,False,Outdoor Gardening,Soils & Media,Amendments
BTR-2104,2027-01,12673.0,5163.0,0.0,0.0,7510.0,0.0,6688.0,4064.0,14559.0,0.74,3.2,3.1,SUP-07,10,15564,0,2027-02,48248.4,0.0,23281.0,False,Outdoor Gardening,Soils & Media,Amendments
BTR-2104,2027-02,7510.0,8514.0,0.0,15564.0,14560.0,0.0,6688.0,4064.0,14559.0,1.4,6.1,3.1,SUP-07,10,13392,0,2027-03,41515.2,0.0,45136.0,False,Outdoor Gardening,Soils & Media,Amendments
BTR-2104,2027-03,14560.0,13389.0,0.0,13392.0,14563.0,0.0,6688.0,4064.0,14559.0,1.49,6.5,3.1,SUP-07,10,14682,0,2027-04,45514.2,0.0,45145.3,False,Outdoor Gardening,Soils & Media,Amendments
BTR-2104,2027-04,14563.0,14686.0,0.0,14682.0,14559.0,0.0,6688.0,4064.0,14559.0,1.71,7.4,3.1,SUP-07,10,11970,0,2027-05,37107.0,0.0,45132.9,False,Outdoor Gardening,Soils & Media,Amendments
BTR-2104,2027-05,14559.0,11965.0,0.0,11970.0,14564.0,0.0,6688.0,4064.0,14559.0,1.97,8.5,3.1,SUP-07,10,9036,0,2027-06,28011.6,0.0,45148.4,False,Outdoor Gardening,Soils & Media,Amendments
BTR-2104,2027-06,14564.0,9041.0,0.0,9036.0,14559.0,0.0,6688.0,4064.0,14559.0,2.22,9.6,3.1,SUP-07,10,0,0,,0.0,0.0,45132.9,False,Outdoor Gardening,Soils & Media,Amendments
BTR-2104,2027-07,14559.0,7167.0,0.0,0.0,7392.0,0.0,6688.0,4064.0,14559.0,1.24,5.4,3.1,SUP-07,10,13110,0,2027-08,40641.0,0.0,22915.2,False,Outdoor Gardening,Soils & Media,Amendments
BTR-2104,2027-08,7392.0,5941.0,0.0,13110.0,14561.0,0.0,6688.0,4064.0,14559.0,,,3.1,SUP-07,10,0,0,,0.0,0.0,45139.1,False,Outdoor Gardening,Soils & Media,Amendments
BTR-2201,2026-09,4121.0,1385.0,1338.0,0.0,4074.0,0.0,2206.0,1002.0,3926.0,2.02,8.7,32.5,SUP-08,21,0,0,,0.0,0.0,132405.0,False,Outdoor Gardening,Garden Kits,Beds
BTR-2201,2026-10,4074.0,1511.0,0.0,0.0,2563.0,0.0,2206.0,1002.0,3926.0,1.24,5.4,32.5,SUP-08,21,3226,0,2026-11,104845.0,0.0,83297.5,False,Outdoor Gardening,Garden Kits,Beds
BTR-2201,2026-11,2563.0,1863.0,0.0,3226.0,3926.0,0.0,2206.0,1002.0,3926.0,1.88,8.1,32.5,SUP-08,21,0,0,,0.0,0.0,127595.0,False,Outdoor Gardening,Garden Kits,Beds
BTR-2201,2026-12,3926.0,1536.0,0.0,0.0,2390.0,0.0,2206.0,1002.0,3926.0,1.1,4.8,32.5,SUP-08,21,2888,0,2027-01,93860.0,0.0,77675.0,False,Outdoor Gardening,Garden Kits,Beds
BTR-2201,2027-01,2390.0,1352.0,0.0,2888.0,3926.0,0.0,2206.0,1002.0,3926.0,1.72,7.5,32.5,SUP-08,21,1961,0,2027-02,63732.5,0.0,127595.0,False,Outdoor Gardening,Garden Kits,Beds
BTR-2201,2027-02,3926.0,1961.0,0.0,1961.0,3926.0,0.0,2206.0,1002.0,3926.0,1.68,7.3,32.5,SUP-08,21,2712,0,2027-03,88140.0,0.0,127595.0,False,Outdoor Gardening,Garden Kits,Beds
BTR-2201,2027-03,3926.0,2712.0,0.0,2712.0,3926.0,0.0,2206.0,1002.0,3926.0,1.74,7.5,32.5,SUP-08,21,3296,0,2027-04,107120.0,0.0,127595.0,False,Outdoor Gardening,Garden Kits,Beds
BTR-2201,2027-04,3926.0,3296.0,0.0,3296.0,3926.0,0.0,2206.0,1002.0,3926.0,1.97,8.5,32.5,SUP-08,21,3009,0,2027-05,97792.5,0.0,127595.0,False,Outdoor Gardening,Garden Kits,Beds
BTR-2201,2027-05,3926.0,3009.0,0.0,3009.0,3926.0,0.0,2206.0,1002.0,3926.0,2.37,10.3,32.5,SUP-08,21,1946,0,2027-06,63245.0,0.0,127595.0,False,Outdoor Gardening,Garden Kits,Beds
BTR-2201,2027-06,3926.0,1946.0,0.0,1946.0,3926.0,0.0,2206.0,1002.0,3926.0,2.59,11.2,32.5,SUP-08,21,0,0,,0.0,0.0,127595.0,False,Outdoor Gardening,Garden Kits,Beds
BTR-2201,2027-07,3926.0,1476.0,0.0,0.0,2450.0,0.0,2206.0,1002.0,3926.0,1.58,6.8,32.5,SUP-08,21,3029,0,2027-08,98442.5,0.0,79625.0,False,Outdoor Gardening,Garden Kits,Beds
BTR-2201,2027-08,2450.0,1553.0,0.0,3029.0,3926.0,0.0,2206.0,1002.0,3926.0,,,32.5,SUP-08,21,0,0,,0.0,0.0,127595.0,False,Outdoor Gardening,Garden Kits,Beds
BTR-2202,2026-09,1383.0,2124.0,2036.0,0.0,1295.0,0.0,3767.0,1918.0,6409.0,0.39,1.7,14.2,SUP-08,21,7460,0,2026-10,105932.0,0.0,18389.0,False,Outdoor Gardening,Garden Kits,Planters
BTR-2202,2026-10,1295.0,2343.0,0.0,7460.0,6412.0,0.0,3767.0,1918.0,6409.0,1.88,8.1,14.2,SUP-08,21,2920,0,2026-11,41464.0,0.0,91050.4,False,Outdoor Gardening,Garden Kits,Planters
BTR-2202,2026-11,6412.0,2922.0,0.0,2920.0,6410.0,0.0,3767.0,1918.0,6409.0,1.85,8.0,14.2,SUP-08,21,0,0,,0.0,0.0,91022.0,False,Outdoor Gardening,Garden Kits,Planters
BTR-2202,2026-12,6410.0,2436.0,0.0,0.0,3974.0,0.0,3767.0,1918.0,6409.0,1.1,4.8,14.2,SUP-08,21,4604,0,2027-01,65376.8,0.0,56430.8,False,Outdoor Gardening,Garden Kits,Planters
BTR-2202,2027-01,3974.0,2168.0,0.0,4604.0,6410.0,0.0,3767.0,1918.0,6409.0,1.68,7.3,14.2,SUP-08,21,3180,0,2027-02,45156.0,0.0,91022.0,False,Outdoor Gardening,Garden Kits,Planters
BTR-2202,2027-02,6410.0,3179.0,0.0,3180.0,6411.0,0.0,3767.0,1918.0,6409.0,1.64,7.1,14.2,SUP-08,21,4444,0,2027-03,63104.8,0.0,91036.2,False,Outdoor Gardening,Garden Kits,Planters
BTR-2202,2027-03,6411.0,4445.0,0.0,4444.0,6410.0,0.0,3767.0,1918.0,6409.0,1.68,7.3,14.2,SUP-08,21,5464,0,2027-04,77588.8,0.0,91022.0,False,Outdoor Gardening,Garden Kits,Planters
BTR-2202,2027-04,6410.0,5462.0,0.0,5464.0,6412.0,0.0,3767.0,1918.0,6409.0,1.89,8.2,14.2,SUP-08,21,5040,0,2027-05,71568.0,0.0,91050.4,False,Outdoor Gardening,Garden Kits,Planters
BTR-2202,2027-05,6412.0,5043.0,0.0,5040.0,6409.0,0.0,3767.0,1918.0,6409.0,2.26,9.8,14.2,SUP-08,21,3300,0,2027-06,46860.0,0.0,91007.8,False,Outdoor Gardening,Garden Kits,Planters
BTR-2202,2027-06,6409.0,3298.0,0.0,3300.0,6411.0,0.0,3767.0,1918.0,6409.0,2.46,10.6,14.2,SUP-08,21,0,0,,0.0,0.0,91036.2,False,Outdoor Gardening,Garden Kits,Planters
BTR-2202,2027-07,6411.0,2529.0,0.0,0.0,3882.0,0.0,3767.0,1918.0,6409.0,1.44,6.2,14.2,SUP-08,21,5220,0,2027-08,74124.0,0.0,55124.4,False,Outdoor Gardening,Garden Kits,Planters
BTR-2202,2027-08,3882.0,2691.0,0.0,5220.0,6411.0,0.0,3767.0,1918.0,6409.0,,,14.2,SUP-08,21,0,0,,0.0,0.0,91036.2,False,Outdoor Gardening,Garden Kits,Planters
BTR-2203,2026-09,3416.0,2368.0,4756.0,0.0,5804.0,0.0,12769.0,4135.0,15712.0,1.69,7.3,8.8116,SUP-03,88,9852,0,2026-12,86811.88,0.0,51142.53,False,Outdoor Gardening,Garden Kits,Kids
BTR-2203,2026-10,5804.0,2581.0,4884.0,0.0,8107.0,0.0,12769.0,4135.0,15712.0,2.31,10.0,8.8116,SUP-03,88,0,0,,0.0,0.0,71435.64,False,Outdoor Gardening,Garden Kits,Kids
BTR-2203,2026-11,8107.0,3178.0,3553.0,0.0,8482.0,0.0,12769.0,4135.0,15712.0,2.39,10.4,8.8116,SUP-03,88,5628,0,2027-02,49591.68,0.0,74739.99,False,Outdoor Gardening,Garden Kits,Kids
BTR-2203,2026-12,8482.0,2617.0,0.0,9852.0,15717.0,0.0,12769.0,4135.0,15712.0,4.29,18.6,8.8116,SUP-03,88,4602,0,2027-03,40550.98,0.0,138491.92,False,Outdoor Gardening,Garden Kits,Kids
BTR-2203,2027-01,15717.0,2300.0,0.0,0.0,13417.0,0.0,12769.0,4135.0,15712.0,3.48,15.1,8.8116,SUP-03,88,5586,0,2027-04,49221.6,0.0,118225.24,False,Outdoor Gardening,Garden Kits,Kids
BTR-2203,2027-02,13417.0,3331.0,0.0,5628.0,15714.0,0.0,12769.0,4135.0,15712.0,3.98,17.2,8.8116,SUP-03,88,5088,0,2027-05,44833.42,0.0,138465.48,False,Outdoor Gardening,Garden Kits,Kids
BTR-2203,2027-03,15714.0,4601.0,0.0,4602.0,15715.0,0.0,12769.0,4135.0,15712.0,4.12,17.8,8.8116,SUP-03,88,3288,0,2027-06,28972.54,0.0,138474.29,False,Outdoor Gardening,Garden Kits,Kids
BTR-2203,2027-04,15715.0,5584.0,0.0,5586.0,15717.0,0.0,12769.0,4135.0,15712.0,4.66,20.2,8.8116,SUP-03,88,0,0,,0.0,0.0,138491.92,False,Outdoor Gardening,Garden Kits,Kids
BTR-2203,2027-05,15717.0,5091.0,0.0,5088.0,15714.0,0.0,12769.0,4135.0,15712.0,5.62,24.3,8.8116,SUP-03,88,5106,0,2027-08,44992.03,0.0,138465.48,False,Outdoor Gardening,Garden Kits,Kids
BTR-2203,2027-06,15714.0,3288.0,0.0,3288.0,15714.0,0.0,12769.0,4135.0,15712.0,6.15,26.6,8.8116,SUP-03,88,0,0,,0.0,0.0,138465.48,False,Outdoor Gardening,Garden Kits,Kids
BTR-2203,2027-07,15714.0,2490.0,0.0,0.0,13224.0,0.0,12769.0,4135.0,15712.0,5.05,21.9,8.8116,SUP-03,88,0,0,,0.0,0.0,116524.6,False,Outdoor Gardening,Garden Kits,Kids
BTR-2203,2027-08,13224.0,2617.0,0.0,5106.0,15713.0,0.0,12769.0,4135.0,15712.0,,,8.8116,SUP-03,88,0,0,,0.0,0.0,138456.67,False,Outdoor Gardening,Garden Kits,Kids
BTR-2204,2026-09,7451.0,1408.0,2054.0,0.0,8097.0,0.0,8805.0,4042.0,10429.0,4.29,18.6,17.6232,SUP-03,88,4764,0,2026-12,83956.92,0.0,142695.05,False,Outdoor Gardening,Garden Kits,Gifting
BTR-2204,2026-10,8097.0,1516.0,2426.0,0.0,9007.0,0.0,8805.0,4042.0,10429.0,4.68,20.3,17.6232,SUP-03,88,0,0,,0.0,0.0,158732.16,False,Outdoor Gardening,Garden Kits,Gifting
BTR-2204,2026-11,9007.0,1843.0,0.0,0.0,7164.0,0.0,8805.0,4042.0,10429.0,3.71,16.1,17.6232,SUP-03,88,3164,0,2027-02,55759.8,0.0,126252.6,False,Outdoor Gardening,Garden Kits,Gifting
BTR-2204,2026-12,7164.0,1499.0,0.0,4764.0,10429.0,0.0,8805.0,4042.0,10429.0,5.25,22.7,17.6232,SUP-03,88,2536,0,2027-03,44692.44,0.0,183792.35,False,Outdoor Gardening,Garden Kits,Gifting
BTR-2204,2027-01,10429.0,1301.0,0.0,0.0,9128.0,0.0,8805.0,4042.0,10429.0,4.38,19.0,17.6232,SUP-03,88,3040,0,2027-04,53574.53,0.0,160864.57,False,Outdoor Gardening,Garden Kits,Gifting
BTR-2204,2027-02,9128.0,1860.0,0.0,3164.0,10432.0,0.0,8805.0,4042.0,10429.0,4.92,21.3,17.6232,SUP-03,88,2740,0,2027-05,48287.57,0.0,183845.22,False,Outdoor Gardening,Garden Kits,Gifting
BTR-2204,2027-03,10432.0,2537.0,0.0,2536.0,10431.0,0.0,8805.0,4042.0,10429.0,5.12,22.2,17.6232,SUP-03,88,1744,0,2027-06,30734.86,0.0,183827.6,False,Outdoor Gardening,Garden Kits,Gifting
BTR-2204,2027-04,10431.0,3041.0,0.0,3040.0,10430.0,0.0,8805.0,4042.0,10429.0,5.84,25.3,17.6232,SUP-03,88,0,0,,0.0,0.0,183809.98,False,Outdoor Gardening,Garden Kits,Gifting
BTR-2204,2027-05,10430.0,2738.0,0.0,2740.0,10432.0,0.0,8805.0,4042.0,10429.0,7.1,30.7,17.6232,SUP-03,88,2660,0,2027-08,46877.71,0.0,183845.22,False,Outdoor Gardening,Garden Kits,Gifting
BTR-2204,2027-06,10432.0,1746.0,0.0,1744.0,10430.0,0.0,8805.0,4042.0,10429.0,7.84,33.9,17.6232,SUP-03,88,0,0,,0.0,0.0,183809.98,False,Outdoor Gardening,Garden Kits,Gifting
BTR-2204,2027-07,10430.0,1306.0,0.0,0.0,9124.0,0.0,8805.0,4042.0,10429.0,6.73,29.2,17.6232,SUP-03,88,0,0,,0.0,0.0,160794.08,False,Outdoor Gardening,Garden Kits,Gifting
BTR-2204,2027-08,9124.0,1355.0,0.0,2660.0,10429.0,0.0,8805.0,4042.0,10429.0,,,17.6232,SUP-03,88,0,0,,0.0,0.0,183792.35,False,Outdoor Gardening,Garden Kits,Gifting
