sku,month,channel,account,node,demand_share,requirement_units,protected_minimum,allocated_units,short_units,fill_rate_pct,allocated_value_usd
BTR-1205,2027-06,Retail,Lowe's,DC-Central,0.14325541496890415,352.0,81.0,352.0,0.0,1.0,2141.64
BTR-1205,2027-06,Retail,Target,DC-Central,0.12395453570662664,305.0,70.0,305.0,0.0,1.0,1855.68
BTR-1205,2027-06,Retail,Walmart,DC-East,0.15805275573665023,388.0,90.0,388.0,0.0,1.0,2360.67
BTR-1205,2027-06,Retail,Whole Foods,DC-East,0.044034598613196085,108.0,25.0,108.0,0.0,1.0,657.09
BTR-1205,2027-07,Ecommerce,Amazon,DC-East,0.11101579812709986,245.0,0.0,245.0,0.0,1.0,1490.63
BTR-1205,2027-07,Retail,Costco,DC-West,0.08621059403817286,190.0,44.0,190.0,0.0,1.0,1156.0
BTR-1205,2027-07,Ecommerce,DTC Shopify,DC-West,0.06161984416327114,136.0,0.0,136.0,0.0,1.0,827.45
BTR-1205,2027-07,Retail,Home Depot,DC-West,0.21788548144971048,481.0,111.0,481.0,0.0,1.0,2926.5
BTR-1205,2027-07,Retail,Kroger,DC-Central,0.05397097719636858,119.0,27.0,119.0,0.0,1.0,724.02
BTR-1205,2027-07,Retail,Lowe's,DC-Central,0.14325541496890415,316.0,73.0,316.0,0.0,1.0,1922.61
BTR-1205,2027-07,Retail,Target,DC-Central,0.12395453570662664,274.0,63.0,274.0,0.0,1.0,1667.07
BTR-1205,2027-07,Retail,Walmart,DC-East,0.15805275573665023,349.0,81.0,349.0,0.0,1.0,2123.39
BTR-1205,2027-07,Retail,Whole Foods,DC-East,0.044034598613196085,97.0,22.0,97.0,0.0,1.0,590.17
BTR-1205,2027-08,Ecommerce,Amazon,DC-East,0.11101579812709986,258.0,0.0,258.0,0.0,1.0,1569.72
BTR-1205,2027-08,Retail,Costco,DC-West,0.08621059403817286,201.0,46.0,201.0,0.0,1.0,1222.92
BTR-1205,2027-08,Ecommerce,DTC Shopify,DC-West,0.06161984416327114,143.0,0.0,143.0,0.0,1.0,870.04
BTR-1205,2027-08,Retail,Home Depot,DC-West,0.21788548144971048,507.0,117.0,507.0,0.0,1.0,3084.69
BTR-1205,2027-08,Retail,Kroger,DC-Central,0.05397097719636858,126.0,29.0,126.0,0.0,1.0,766.61
BTR-1205,2027-08,Retail,Lowe's,DC-Central,0.14325541496890415,333.0,77.0,333.0,0.0,1.0,2026.04
BTR-1205,2027-08,Retail,Target,DC-Central,0.12395453570662664,289.0,67.0,289.0,0.0,1.0,1758.33
BTR-1205,2027-08,Retail,Walmart,DC-East,0.15805275573665023,368.0,85.0,368.0,0.0,1.0,2238.99
BTR-1205,2027-08,Retail,Whole Foods,DC-East,0.044034598613196085,103.0,24.0,103.0,0.0,1.0,626.67
BTR-2001,2026-09,Ecommerce,Amazon,DC-East,0.10927395759876367,682.0,0.0,682.0,0.0,1.0,2613.76
BTR-2001,2026-09,Retail,Costco,DC-West,0.08114150249816202,507.0,117.0,507.0,0.0,1.0,1943.08
BTR-2001,2026-09,Ecommerce,DTC Shopify,DC-West,0.0553196597098231,345.0,0.0,345.0,0.0,1.0,1322.21
BTR-2001,2026-09,Retail,Home Depot,DC-West,0.19763237257873337,1234.0,285.0,1234.0,0.0,1.0,4729.3
BTR-2001,2026-09,Retail,Kroger,DC-Central,0.07086377890140887,442.0,102.0,442.0,0.0,1.0,1693.96
BTR-2001,2026-09,Retail,Lowe's,DC-Central,0.13526084412369277,844.0,195.0,844.0,0.0,1.0,3234.63
BTR-2001,2026-09,Retail,Target,DC-Central,0.12034689192636049,751.0,173.0,751.0,0.0,1.0,2878.21
BTR-2001,2026-09,Retail,Walmart,DC-East,0.17728698104997825,1107.0,256.0,1107.0,0.0,1.0,4242.58
BTR-2001,2026-09,Retail,Whole Foods,DC-East,0.05287401161307746,330.0,76.0,330.0,0.0,1.0,1264.72
BTR-2001,2026-10,Ecommerce,Amazon,DC-East,0.10927395759876367,859.0,0.0,859.0,0.0,1.0,3292.12
BTR-2001,2026-10,Retail,Costco,DC-West,0.08114150249816202,638.0,147.0,638.0,0.0,1.0,2445.14
BTR-2001,2026-10,Ecommerce,DTC Shopify,DC-West,0.0553196597098231,435.0,0.0,435.0,0.0,1.0,1667.14
BTR-2001,2026-10,Retail,Home Depot,DC-West,0.19763237257873337,1553.0,359.0,1553.0,0.0,1.0,5951.87
BTR-2001,2026-10,Retail,Kroger,DC-Central,0.07086377890140887,557.0,129.0,557.0,0.0,1.0,2134.7
BTR-2001,2026-10,Retail,Lowe's,DC-Central,0.13526084412369277,1063.0,245.0,1063.0,0.0,1.0,4073.95
BTR-2001,2026-10,Retail,Target,DC-Central,0.12034689192636049,946.0,218.0,946.0,0.0,1.0,3625.54
BTR-2001,2026-10,Retail,Walmart,DC-East,0.17728698104997825,1393.0,322.0,1393.0,0.0,1.0,5338.67
BTR-2001,2026-10,Retail,Whole Foods,DC-East,0.05287401161307746,416.0,96.0,416.0,0.0,1.0,1594.32
BTR-2001,2026-11,Ecommerce,Amazon,DC-East,0.10927395759876367,692.0,0.0,692.0,0.0,1.0,2652.09
BTR-2001,2026-11,Retail,Costco,DC-West,0.08114150249816202,514.0,119.0,514.0,0.0,1.0,1969.9
BTR-2001,2026-11,Ecommerce,DTC Shopify,DC-West,0.0553196597098231,351.0,0.0,351.0,0.0,1.0,1345.21
BTR-2001,2026-11,Retail,Home Depot,DC-West,0.19763237257873337,1252.0,289.0,1252.0,0.0,1.0,4798.29
BTR-2001,2026-11,Retail,Kroger,DC-Central,0.07086377890140887,449.0,104.0,449.0,0.0,1.0,1720.79
BTR-2001,2026-11,Retail,Lowe's,DC-Central,0.13526084412369277,857.0,198.0,857.0,0.0,1.0,3284.45
BTR-2001,2026-11,Retail,Target,DC-Central,0.12034689192636049,763.0,176.0,763.0,0.0,1.0,2924.2
BTR-2001,2026-11,Retail,Walmart,DC-East,0.17728698104997825,1123.0,259.0,1123.0,0.0,1.0,4303.9
BTR-2001,2026-11,Retail,Whole Foods,DC-East,0.05287401161307746,335.0,77.0,335.0,0.0,1.0,1283.89
BTR-2001,2026-12,Ecommerce,Amazon,DC-East,0.10927395759876367,606.0,0.0,606.0,0.0,1.0,2322.5
BTR-2001,2026-12,Retail,Costco,DC-West,0.08114150249816202,450.0,104.0,450.0,0.0,1.0,1724.62
BTR-2001,2026-12,Ecommerce,DTC Shopify,DC-West,0.0553196597098231,307.0,0.0,307.0,0.0,1.0,1176.58
BTR-2001,2026-12,Retail,Home Depot,DC-West,0.19763237257873337,1096.0,253.0,1096.0,0.0,1.0,4200.42
BTR-2001,2026-12,Retail,Kroger,DC-Central,0.07086377890140887,393.0,91.0,393.0,0.0,1.0,1506.17
BTR-2001,2026-12,Retail,Lowe's,DC-Central,0.13526084412369277,750.0,173.0,750.0,0.0,1.0,2874.38
BTR-2001,2026-12,Retail,Target,DC-Central,0.12034689192636049,667.0,154.0,667.0,0.0,1.0,2556.28
BTR-2001,2026-12,Retail,Walmart,DC-East,0.17728698104997825,983.0,227.0,983.0,0.0,1.0,3767.35
BTR-2001,2026-12,Retail,Whole Foods,DC-East,0.05287401161307746,293.0,68.0,293.0,0.0,1.0,1122.92
BTR-2001,2027-01,Ecommerce,Amazon,DC-East,0.10927395759876367,1060.0,0.0,1060.0,0.0,1.0,4062.45
BTR-2001,2027-01,Retail,Costco,DC-West,0.08114150249816202,787.0,182.0,787.0,0.0,1.0,3016.18
BTR-2001,2027-01,Ecommerce,DTC Shopify,DC-West,0.0553196597098231,536.0,0.0,536.0,0.0,1.0,2054.22
BTR-2001,2027-01,Retail,Home Depot,DC-West,0.19763237257873337,1916.0,442.0,1916.0,0.0,1.0,7343.07
BTR-2001,2027-01,Retail,Kroger,DC-Central,0.07086377890140887,687.0,159.0,687.0,0.0,1.0,2632.93
BTR-2001,2027-01,Retail,Lowe's,DC-Central,0.13526084412369277,1312.0,303.0,1312.0,0.0,1.0,5028.24
BTR-2001,2027-01,Retail,Target,DC-Central,0.12034689192636049,1167.0,270.0,1167.0,0.0,1.0,4472.53
BTR-2001,2027-01,Retail,Walmart,DC-East,0.17728698104997825,1719.0,397.0,1719.0,0.0,1.0,6588.07
BTR-2001,2027-01,Retail,Whole Foods,DC-East,0.05287401161307746,513.0,118.0,513.0,0.0,1.0,1966.07
BTR-2001,2027-02,Ecommerce,Amazon,DC-East,0.10927395759876367,1484.0,0.0,1484.0,0.0,1.0,5687.43
BTR-2001,2027-02,Retail,Costco,DC-West,0.08114150249816202,1102.0,255.0,1102.0,0.0,1.0,4223.42
BTR-2001,2027-02,Ecommerce,DTC Shopify,DC-West,0.0553196597098231,752.0,0.0,752.0,0.0,1.0,2882.04
BTR-2001,2027-02,Retail,Home Depot,DC-West,0.19763237257873337,2685.0,620.0,2685.0,0.0,1.0,10290.26
BTR-2001,2027-02,Retail,Kroger,DC-Central,0.07086377890140887,963.0,222.0,963.0,0.0,1.0,3690.7
BTR-2001,2027-02,Retail,Lowe's,DC-Central,0.13526084412369277,1838.0,424.0,1838.0,0.0,1.0,7044.14
BTR-2001,2027-02,Retail,Target,DC-Central,0.12034689192636049,1635.0,378.0,1635.0,0.0,1.0,6266.14
BTR-2001,2027-02,Retail,Walmart,DC-East,0.17728698104997825,2408.0,556.0,2408.0,0.0,1.0,9228.66
BTR-2001,2027-02,Retail,Whole Foods,DC-East,0.05287401161307746,718.0,166.0,718.0,0.0,1.0,2751.74
BTR-2001,2027-03,Ecommerce,Amazon,DC-East,0.10927395759876367,1858.0,0.0,1858.0,0.0,1.0,7120.78
BTR-2001,2027-03,Retail,Costco,DC-West,0.08114150249816202,1380.0,319.0,1380.0,0.0,1.0,5288.85
BTR-2001,2027-03,Ecommerce,DTC Shopify,DC-West,0.0553196597098231,941.0,0.0,941.0,0.0,1.0,3606.38
BTR-2001,2027-03,Retail,Home Depot,DC-West,0.19763237257873337,3361.0,776.0,3361.0,0.0,1.0,12881.03
BTR-2001,2027-03,Retail,Kroger,DC-Central,0.07086377890140887,1205.0,278.0,1205.0,0.0,1.0,4618.16
BTR-2001,2027-03,Retail,Lowe's,DC-Central,0.13526084412369277,2300.0,531.0,2300.0,0.0,1.0,8814.75
BTR-2001,2027-03,Retail,Target,DC-Central,0.12034689192636049,2047.0,473.0,2047.0,0.0,1.0,7845.13
BTR-2001,2027-03,Retail,Walmart,DC-East,0.17728698104997825,3015.0,696.0,3015.0,0.0,1.0,11554.99
BTR-2001,2027-03,Retail,Whole Foods,DC-East,0.05287401161307746,899.0,208.0,899.0,0.0,1.0,3445.42
BTR-2001,2027-04,Ecommerce,Amazon,DC-East,0.10927395759876367,1801.0,0.0,1801.0,0.0,1.0,6902.33
BTR-2001,2027-04,Retail,Costco,DC-West,0.08114150249816202,1337.0,309.0,1337.0,0.0,1.0,5124.05
BTR-2001,2027-04,Ecommerce,DTC Shopify,DC-West,0.0553196597098231,912.0,0.0,912.0,0.0,1.0,3495.24
BTR-2001,2027-04,Retail,Home Depot,DC-West,0.19763237257873337,3257.0,752.0,3257.0,0.0,1.0,12482.45
BTR-2001,2027-04,Retail,Kroger,DC-Central,0.07086377890140887,1168.0,270.0,1168.0,0.0,1.0,4476.36
BTR-2001,2027-04,Retail,Lowe's,DC-Central,0.13526084412369277,2229.0,515.0,2229.0,0.0,1.0,8542.64
BTR-2001,2027-04,Retail,Target,DC-Central,0.12034689192636049,1983.0,458.0,1983.0,0.0,1.0,7599.85
BTR-2001,2027-04,Retail,Walmart,DC-East,0.17728698104997825,2921.0,675.0,2921.0,0.0,1.0,11194.73
BTR-2001,2027-04,Retail,Whole Foods,DC-East,0.05287401161307746,871.0,201.0,871.0,0.0,1.0,3338.11
BTR-2001,2027-05,Ecommerce,Amazon,DC-East,0.10927395759876367,1317.0,0.0,1317.0,0.0,1.0,5047.4
BTR-2001,2027-05,Retail,Costco,DC-West,0.08114150249816202,978.0,226.0,978.0,0.0,1.0,3748.18
BTR-2001,2027-05,Ecommerce,DTC Shopify,DC-West,0.0553196597098231,666.0,0.0,666.0,0.0,1.0,2552.45
BTR-2001,2027-05,Retail,Home Depot,DC-West,0.19763237257873337,2381.0,550.0,2381.0,0.0,1.0,9125.18
BTR-2001,2027-05,Retail,Kroger,DC-Central,0.07086377890140887,854.0,197.0,854.0,0.0,1.0,3272.96
BTR-2001,2027-05,Retail,Lowe's,DC-Central,0.13526084412369277,1630.0,376.0,1630.0,0.0,1.0,6246.98
BTR-2001,2027-05,Retail,Target,DC-Central,0.12034689192636049,1450.0,335.0,1450.0,0.0,1.0,5557.12
BTR-2001,2027-05,Retail,Walmart,DC-East,0.17728698104997825,2136.0,493.0,2136.0,0.0,1.0,8186.22
BTR-2001,2027-05,Retail,Whole Foods,DC-East,0.05287401161307746,637.0,147.0,637.0,0.0,1.0,2441.3
BTR-2001,2027-06,Ecommerce,Amazon,DC-East,0.10927395759876367,869.0,0.0,869.0,0.0,1.0,3330.44
BTR-2001,2027-06,Retail,Costco,DC-West,0.08114150249816202,645.0,149.0,645.0,0.0,1.0,2471.96
BTR-2001,2027-06,Ecommerce,DTC Shopify,DC-West,0.0553196597098231,440.0,0.0,440.0,0.0,1.0,1686.3
BTR-2001,2027-06,Retail,Home Depot,DC-West,0.19763237257873337,1571.0,363.0,1571.0,0.0,1.0,6020.86
BTR-2001,2027-06,Retail,Kroger,DC-Central,0.07086377890140887,563.0,130.0,563.0,0.0,1.0,2157.7
BTR-2001,2027-06,Retail,Lowe's,DC-Central,0.13526084412369277,1075.0,248.0,1075.0,0.0,1.0,4119.94
BTR-2001,2027-06,Retail,Target,DC-Central,0.12034689192636049,957.0,221.0,957.0,0.0,1.0,3667.7
BTR-2001,2027-06,Retail,Walmart,DC-East,0.17728698104997825,1409.0,325.0,1409.0,0.0,1.0,5399.99
BTR-2001,2027-06,Retail,Whole Foods,DC-East,0.05287401161307746,420.0,97.0,420.0,0.0,1.0,1609.65
BTR-2001,2027-07,Ecommerce,Amazon,DC-East,0.10927395759876367,759.0,0.0,759.0,0.0,1.0,2908.87
BTR-2001,2027-07,Retail,Costco,DC-West,0.08114150249816202,564.0,130.0,564.0,0.0,1.0,2161.53
BTR-2001,2027-07,Ecommerce,DTC Shopify,DC-West,0.0553196597098231,384.0,0.0,384.0,0.0,1.0,1471.68
BTR-2001,2027-07,Retail,Home Depot,DC-West,0.19763237257873337,1374.0,317.0,1374.0,0.0,1.0,5265.86
BTR-2001,2027-07,Retail,Kroger,DC-Central,0.07086377890140887,493.0,114.0,493.0,0.0,1.0,1889.42
BTR-2001,2027-07,Retail,Lowe's,DC-Central,0.13526084412369277,940.0,217.0,940.0,0.0,1.0,3602.55
BTR-2001,2027-07,Retail,Target,DC-Central,0.12034689192636049,836.0,193.0,836.0,0.0,1.0,3203.97
BTR-2001,2027-07,Retail,Walmart,DC-East,0.17728698104997825,1232.0,285.0,1232.0,0.0,1.0,4721.64
BTR-2001,2027-07,Retail,Whole Foods,DC-East,0.05287401161307746,367.0,85.0,367.0,0.0,1.0,1406.53
BTR-2001,2027-08,Ecommerce,Amazon,DC-East,0.10927395759876367,687.0,0.0,687.0,0.0,1.0,2632.93
BTR-2001,2027-08,Retail,Costco,DC-West,0.08114150249816202,510.0,118.0,510.0,0.0,1.0,1954.58
BTR-2001,2027-08,Ecommerce,DTC Shopify,DC-West,0.0553196597098231,348.0,0.0,348.0,0.0,1.0,1333.71
BTR-2001,2027-08,Retail,Home Depot,DC-West,0.19763237257873337,1243.0,287.0,1243.0,0.0,1.0,4763.8
BTR-2001,2027-08,Retail,Kroger,DC-Central,0.07086377890140887,446.0,103.0,446.0,0.0,1.0,1709.3
BTR-2001,2027-08,Retail,Lowe's,DC-Central,0.13526084412369277,851.0,197.0,851.0,0.0,1.0,3261.46
BTR-2001,2027-08,Retail,Target,DC-Central,0.12034689192636049,757.0,175.0,757.0,0.0,1.0,2901.2
BTR-2001,2027-08,Retail,Walmart,DC-East,0.17728698104997825,1115.0,258.0,1115.0,0.0,1.0,4273.24
BTR-2001,2027-08,Retail,Whole Foods,DC-East,0.05287401161307746,333.0,77.0,333.0,0.0,1.0,1276.22
BTR-2002,2026-09,Ecommerce,Amazon,DC-East,0.11135235180011034,1130.0,0.0,1130.0,0.0,1.0,1097.12
BTR-2002,2026-09,Retail,Costco,DC-West,0.07526116281966863,764.0,176.0,764.0,0.0,1.0,741.77
BTR-2002,2026-09,Ecommerce,DTC Shopify,DC-West,0.05307789503657169,539.0,0.0,539.0,0.0,1.0,523.32
BTR-2002,2026-09,Retail,Home Depot,DC-West,0.1843711626417042,1872.0,432.0,1872.0,0.0,1.0,1817.52
BTR-2002,2026-09,Retail,Kroger,DC-Central,0.07536794148529125,765.0,177.0,765.0,0.0,1.0,742.74
BTR-2002,2026-09,Retail,Lowe's,DC-Central,0.1406097061807051,1427.0,330.0,1427.0,0.0,1.0,1385.47
BTR-2002,2026-09,Retail,Target,DC-Central,0.12171878058763859,1236.0,285.0,1236.0,0.0,1.0,1200.03
BTR-2002,2026-09,Retail,Walmart,DC-East,0.18001103379544767,1827.0,422.0,1827.0,0.0,1.0,1773.83
BTR-2002,2026-09,Retail,Whole Foods,DC-East,0.05822996565286256,591.0,136.0,591.0,0.0,1.0,573.8
BTR-2002,2026-10,Ecommerce,Amazon,DC-East,0.11135235180011034,1443.0,0.0,1443.0,0.0,1.0,1401.01
BTR-2002,2026-10,Retail,Costco,DC-West,0.07526116281966863,975.0,225.0,975.0,0.0,1.0,946.63
BTR-2002,2026-10,Ecommerce,DTC Shopify,DC-West,0.05307789503657169,688.0,0.0,688.0,0.0,1.0,667.98
BTR-2002,2026-10,Retail,Home Depot,DC-West,0.1843711626417042,2389.0,552.0,2389.0,0.0,1.0,2319.48
BTR-2002,2026-10,Retail,Kroger,DC-Central,0.07536794148529125,977.0,226.0,977.0,0.0,1.0,948.57
BTR-2002,2026-10,Retail,Lowe's,DC-Central,0.1406097061807051,1822.0,421.0,1822.0,0.0,1.0,1768.98
BTR-2002,2026-10,Retail,Target,DC-Central,0.12171878058763859,1577.0,364.0,1577.0,0.0,1.0,1531.11
BTR-2002,2026-10,Retail,Walmart,DC-East,0.18001103379544767,2332.0,539.0,2332.0,0.0,1.0,2264.14
BTR-2002,2026-10,Retail,Whole Foods,DC-East,0.05822996565286256,754.0,174.0,754.0,0.0,1.0,732.06
BTR-2002,2026-11,Ecommerce,Amazon,DC-East,0.11135235180011034,1179.0,0.0,1179.0,0.0,1.0,1144.69
BTR-2002,2026-11,Retail,Costco,DC-West,0.07526116281966863,797.0,184.0,797.0,0.0,1.0,773.81
BTR-2002,2026-11,Ecommerce,DTC Shopify,DC-West,0.05307789503657169,562.0,0.0,562.0,0.0,1.0,545.65
BTR-2002,2026-11,Retail,Home Depot,DC-West,0.1843711626417042,1952.0,451.0,1952.0,0.0,1.0,1895.2
BTR-2002,2026-11,Retail,Kroger,DC-Central,0.07536794148529125,798.0,184.0,798.0,0.0,1.0,774.78
BTR-2002,2026-11,Retail,Lowe's,DC-Central,0.1406097061807051,1489.0,344.0,1489.0,0.0,1.0,1445.67
BTR-2002,2026-11,Retail,Target,DC-Central,0.12171878058763859,1289.0,298.0,1289.0,0.0,1.0,1251.49
BTR-2002,2026-11,Retail,Walmart,DC-East,0.18001103379544767,1906.0,440.0,1906.0,0.0,1.0,1850.54
BTR-2002,2026-11,Retail,Whole Foods,DC-East,0.05822996565286256,617.0,142.0,617.0,0.0,1.0,599.05
BTR-2002,2026-12,Ecommerce,Amazon,DC-East,0.11135235180011034,1046.0,0.0,1046.0,0.0,1.0,1015.56
BTR-2002,2026-12,Retail,Costco,DC-West,0.07526116281966863,707.0,163.0,707.0,0.0,1.0,686.43
BTR-2002,2026-12,Ecommerce,DTC Shopify,DC-West,0.05307789503657169,499.0,0.0,499.0,0.0,1.0,484.48
BTR-2002,2026-12,Retail,Home Depot,DC-West,0.1843711626417042,1732.0,400.0,1732.0,0.0,1.0,1681.6
BTR-2002,2026-12,Retail,Kroger,DC-Central,0.07536794148529125,708.0,164.0,708.0,0.0,1.0,687.4
BTR-2002,2026-12,Retail,Lowe's,DC-Central,0.1406097061807051,1321.0,305.0,1321.0,0.0,1.0,1282.56
BTR-2002,2026-12,Retail,Target,DC-Central,0.12171878058763859,1144.0,264.0,1144.0,0.0,1.0,1110.71
BTR-2002,2026-12,Retail,Walmart,DC-East,0.18001103379544767,1691.0,391.0,1691.0,0.0,1.0,1641.79
BTR-2002,2026-12,Retail,Whole Foods,DC-East,0.05822996565286256,547.0,126.0,547.0,0.0,1.0,531.08
BTR-2002,2027-01,Ecommerce,Amazon,DC-East,0.11135235180011034,1855.0,0.0,1855.0,0.0,1.0,1801.02
BTR-2002,2027-01,Retail,Costco,DC-West,0.07526116281966863,1253.0,289.0,1253.0,0.0,1.0,1216.54
BTR-2002,2027-01,Ecommerce,DTC Shopify,DC-West,0.05307789503657169,884.0,0.0,884.0,0.0,1.0,858.28
BTR-2002,2027-01,Retail,Home Depot,DC-West,0.1843711626417042,3071.0,709.0,3071.0,0.0,1.0,2981.63
BTR-2002,2027-01,Retail,Kroger,DC-Central,0.07536794148529125,1255.0,290.0,1255.0,0.0,1.0,1218.48
BTR-2002,2027-01,Retail,Lowe's,DC-Central,0.1406097061807051,2342.0,541.0,2342.0,0.0,1.0,2273.85
BTR-2002,2027-01,Retail,Target,DC-Central,0.12171878058763859,2027.0,468.0,2027.0,0.0,1.0,1968.01
BTR-2002,2027-01,Retail,Walmart,DC-East,0.18001103379544767,2998.0,692.0,2998.0,0.0,1.0,2910.76
BTR-2002,2027-01,Retail,Whole Foods,DC-East,0.05822996565286256,970.0,224.0,970.0,0.0,1.0,941.77
BTR-2002,2027-02,Ecommerce,Amazon,DC-East,0.11135235180011034,2634.0,0.0,2634.0,0.0,1.0,2557.35
BTR-2002,2027-02,Retail,Costco,DC-West,0.07526116281966863,1780.0,411.0,1780.0,0.0,1.0,1728.2
BTR-2002,2027-02,Ecommerce,DTC Shopify,DC-West,0.05307789503657169,1255.0,0.0,1255.0,0.0,1.0,1218.48
BTR-2002,2027-02,Retail,Home Depot,DC-West,0.1843711626417042,4361.0,1007.0,4361.0,0.0,1.0,4234.09
BTR-2002,2027-02,Retail,Kroger,DC-Central,0.07536794148529125,1783.0,412.0,1783.0,0.0,1.0,1731.11
BTR-2002,2027-02,Retail,Lowe's,DC-Central,0.1406097061807051,3326.0,768.0,3326.0,0.0,1.0,3229.21
BTR-2002,2027-02,Retail,Target,DC-Central,0.12171878058763859,2879.0,665.0,2879.0,0.0,1.0,2795.22
BTR-2002,2027-02,Retail,Walmart,DC-East,0.18001103379544767,4257.0,983.0,4257.0,0.0,1.0,4133.12
BTR-2002,2027-02,Retail,Whole Foods,DC-East,0.05822996565286256,1377.0,318.0,1377.0,0.0,1.0,1336.93
BTR-2002,2027-03,Ecommerce,Amazon,DC-East,0.11135235180011034,3342.0,0.0,3342.0,0.0,1.0,3244.75
BTR-2002,2027-03,Retail,Costco,DC-West,0.07526116281966863,2259.0,522.0,2259.0,0.0,1.0,2193.26
BTR-2002,2027-03,Ecommerce,DTC Shopify,DC-West,0.05307789503657169,1593.0,0.0,1593.0,0.0,1.0,1546.64
BTR-2002,2027-03,Retail,Home Depot,DC-West,0.1843711626417042,5534.0,1278.0,5534.0,0.0,1.0,5372.96
BTR-2002,2027-03,Retail,Kroger,DC-Central,0.07536794148529125,2262.0,522.0,2262.0,0.0,1.0,2196.18
BTR-2002,2027-03,Retail,Lowe's,DC-Central,0.1406097061807051,4221.0,975.0,4221.0,0.0,1.0,4098.17
BTR-2002,2027-03,Retail,Target,DC-Central,0.12171878058763859,3654.0,844.0,3654.0,0.0,1.0,3547.67
BTR-2002,2027-03,Retail,Walmart,DC-East,0.18001103379544767,5403.0,1248.0,5403.0,0.0,1.0,5245.77
BTR-2002,2027-03,Retail,Whole Foods,DC-East,0.05822996565286256,1748.0,404.0,1748.0,0.0,1.0,1697.13
BTR-2002,2027-04,Ecommerce,Amazon,DC-East,0.11135235180011034,3283.0,0.0,3283.0,0.0,1.0,3187.46
BTR-2002,2027-04,Retail,Costco,DC-West,0.07526116281966863,2219.0,512.0,2219.0,0.0,1.0,2154.43
BTR-2002,2027-04,Ecommerce,DTC Shopify,DC-West,0.05307789503657169,1565.0,0.0,1565.0,0.0,1.0,1519.46
BTR-2002,2027-04,Retail,Home Depot,DC-West,0.1843711626417042,5435.0,1255.0,5435.0,0.0,1.0,5276.84
BTR-2002,2027-04,Retail,Kroger,DC-Central,0.07536794148529125,2222.0,513.0,2222.0,0.0,1.0,2157.34
BTR-2002,2027-04,Retail,Lowe's,DC-Central,0.1406097061807051,4145.0,957.0,4145.0,0.0,1.0,4024.38
BTR-2002,2027-04,Retail,Target,DC-Central,0.12171878058763859,3588.0,829.0,3588.0,0.0,1.0,3483.59
BTR-2002,2027-04,Retail,Walmart,DC-East,0.18001103379544767,5307.0,1226.0,5307.0,0.0,1.0,5152.57
BTR-2002,2027-04,Retail,Whole Foods,DC-East,0.05822996565286256,1717.0,397.0,1717.0,0.0,1.0,1667.04
BTR-2002,2027-05,Ecommerce,Amazon,DC-East,0.11135235180011034,2433.0,0.0,2433.0,0.0,1.0,2362.2
BTR-2002,2027-05,Retail,Costco,DC-West,0.07526116281966863,1645.0,380.0,1645.0,0.0,1.0,1597.13
BTR-2002,2027-05,Ecommerce,DTC Shopify,DC-West,0.05307789503657169,1160.0,0.0,1160.0,0.0,1.0,1126.24
BTR-2002,2027-05,Retail,Home Depot,DC-West,0.1843711626417042,4029.0,930.0,4029.0,0.0,1.0,3911.76
BTR-2002,2027-05,Retail,Kroger,DC-Central,0.07536794148529125,1647.0,380.0,1647.0,0.0,1.0,1599.07
BTR-2002,2027-05,Retail,Lowe's,DC-Central,0.1406097061807051,3073.0,710.0,3073.0,0.0,1.0,2983.58
BTR-2002,2027-05,Retail,Target,DC-Central,0.12171878058763859,2660.0,614.0,2660.0,0.0,1.0,2582.59
BTR-2002,2027-05,Retail,Walmart,DC-East,0.18001103379544767,3934.0,909.0,3934.0,0.0,1.0,3819.52
BTR-2002,2027-05,Retail,Whole Foods,DC-East,0.05822996565286256,1272.0,294.0,1272.0,0.0,1.0,1234.98
BTR-2002,2027-06,Ecommerce,Amazon,DC-East,0.11135235180011034,1628.0,0.0,1628.0,0.0,1.0,1580.63
BTR-2002,2027-06,Retail,Costco,DC-West,0.07526116281966863,1100.0,254.0,1100.0,0.0,1.0,1067.99
BTR-2002,2027-06,Ecommerce,DTC Shopify,DC-West,0.05307789503657169,776.0,0.0,776.0,0.0,1.0,753.42
BTR-2002,2027-06,Retail,Home Depot,DC-West,0.1843711626417042,2695.0,622.0,2695.0,0.0,1.0,2616.58
BTR-2002,2027-06,Retail,Kroger,DC-Central,0.07536794148529125,1102.0,255.0,1102.0,0.0,1.0,1069.93
BTR-2002,2027-06,Retail,Lowe's,DC-Central,0.1406097061807051,2055.0,475.0,2055.0,0.0,1.0,1995.2
BTR-2002,2027-06,Retail,Target,DC-Central,0.12171878058763859,1779.0,411.0,1779.0,0.0,1.0,1727.23
BTR-2002,2027-06,Retail,Walmart,DC-East,0.18001103379544767,2631.0,608.0,2631.0,0.0,1.0,2554.44
BTR-2002,2027-06,Retail,Whole Foods,DC-East,0.05822996565286256,851.0,197.0,851.0,0.0,1.0,826.24
BTR-2002,2027-07,Ecommerce,Amazon,DC-East,0.11135235180011034,1443.0,0.0,1443.0,0.0,1.0,1401.01
BTR-2002,2027-07,Retail,Costco,DC-West,0.07526116281966863,975.0,225.0,975.0,0.0,1.0,946.63
BTR-2002,2027-07,Ecommerce,DTC Shopify,DC-West,0.05307789503657169,688.0,0.0,688.0,0.0,1.0,667.98
